Cause,Deaths,Year,Sex
Other nontoxic goitre (E04),56.0,2022,Total
Thyrotoxicosis [hyperthyroidism] (E05),295.0,2022,Total
Thyroiditis (E06),57.0,2022,Total
Other disorders of thyroid (E07),50.0,2022,Total
Diabetes mellitus (E10-E14),22067.0,2022,Total
Insulin-dependent diabetes mellitus (E10),938.0,2022,Total
Non-insulin-dependent diabetes mellitus (E11),13179.0,2022,Total
Malnutrition-related diabetes mellitus (E12),0.0,2022,Total
Other specified diabetes mellitus (E13),32.0,2022,Total
Unspecified diabetes mellitus (E14),8139.0,2022,Total
Other disorders of glucose regulation and pancreatic internal secretion (E15-E16),102.0,2022,Total
Nondiabetic hypoglycaemic coma (E15),1.0,2022,Total
Other disorders of pancreatic internal secretion (E16),101.0,2022,Total
Disorders of other endocrine glands (E20-E35),546.0,2022,Total
Hypoparathyroidism (E20),2.0,2022,Total
Hyperparathyroidism and other disorders of parathyroid gland (E21),157.0,2022,Total
Hyperfunction of pituitary gland (E22),67.0,2022,Total
Hypofunction and other disorders of pituitary gland (E23),92.0,2022,Total
Cushing syndrome (E24),19.0,2022,Total
Adrenogenital disorders (E25),1.0,2022,Total
Hyperaldosteronism (E26),14.0,2022,Total
Other disorders of adrenal gland (E27),176.0,2022,Total
Ovarian dysfunction (E28),10.0,2022,Total
Testicular dysfunction (E29),1.0,2022,Total
"Disorders of puberty, not elsewhere classified (E30)",0.0,2022,Total
Polyglandular dysfunction (E31),3.0,2022,Total
Diseases of thymus (E32),0.0,2022,Total
Other endocrine disorders (E34),16.0,2022,Total
Malnutrition (E40-E46),1072.0,2022,Total
Kwashiorkor (E40),1.0,2022,Total
Nutritional marasmus (E41),7.0,2022,Total
Marasmic kwashiorkor (E42),0.0,2022,Total
Unspecified severe protein-energy malnutrition (E43),102.0,2022,Total
Protein-energy malnutrition of moderate and mild degree (E44),1.0,2022,Total
Retarded development following protein-energy malnutrition (E45),0.0,2022,Total
Unspecified protein-energy malnutrition (E46),962.0,2022,Total
Other nutritional deficiencies (E50-E64),289.0,2022,Total
Vitamin A deficiency (E50),1.0,2022,Total
Thiamine deficiency (E51),33.0,2022,Total
Niacin deficiency [pellagra] (E52),0.0,2022,Total
Deficiency of other B group vitamins (E53),56.0,2022,Total
Ascorbic acid deficiency (E54),2.0,2022,Total
Vitamin D deficiency (E55),43.0,2022,Total
Other vitamin deficiencies (E56),2.0,2022,Total
Dietary calcium deficiency (E58),1.0,2022,Total
Dietary selenium deficiency (E59),0.0,2022,Total
Dietary zinc deficiency (E60),1.0,2022,Total
Deficiency of other nutrient elements (E61),112.0,2022,Total
Other nutritional deficiencies (E63),20.0,2022,Total
Sequelae of malnutrition and other nutritional deficiencies (E64),28.0,2022,Total
Obesity and other hyperalimentation (E65-E68),2888.0,2022,Total
Localized adiposity (E65),1.0,2022,Total
Obesity (E66),2887.0,2022,Total
Other hyperalimentation (E67),0.0,2022,Total
Sequelae of hyperalimentation (E68),0.0,2022,Total
Metabolic disorders (E70-E90),10005.0,2022,Total
Disorders of aromatic amino-acid metabolism (E70),4.0,2022,Total
Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism (E71),12.0,2022,Total
Other disorders of amino-acid metabolism (E72),11.0,2022,Total
Lactose intolerance (E73),0.0,2022,Total
Other disorders of carbohydrate metabolism (E74),12.0,2022,Total
Disorders of sphingolipid metabolism and other lipid storage disorders (E75),33.0,2022,Total
Disorders of glycosaminoglycan metabolism (E76),7.0,2022,Total
Disorders of glycoprotein metabolism (E77),6.0,2022,Total
Disorders of lipoprotein metabolism and other lipidaemias (E78),5574.0,2022,Total
Disorders of purine and pyrimidine metabolism (E79),10.0,2022,Total
Disorders of porphyrin and bilirubin metabolism (E80),13.0,2022,Total
Disorders of mineral metabolism (E83),648.0,2022,Total
Cystic fibrosis (E84),31.0,2022,Total
Amyloidosis (E85),572.0,2022,Total
Volume depletion (E86),915.0,2022,Total
"Other disorders of fluid, electrolyte and acid-base balance (E87)",2137.0,2022,Total
Other metabolic disorders (E88),327.0,2022,Total
"Postprocedural endocrine and metabolic disorders, not elsewhere classified (E89)",3.0,2022,Total
"Organic, including symptomatic, mental disorders (F00-F09)",27214.0,2022,Total
Vascular dementia (F01),4321.0,2022,Total
Unspecified dementia (F03),21486.0,2022,Total
"Organic amnesic syndrome, not induced by alcohol and other psychoactive substances (F04)",8.0,2022,Total
"Delirium, not induced by alcohol and other psychoactive substances (F05)",2260.0,2022,Total
Other mental disorders due to brain damage and dysfunction and to physical disease (F06),69.0,2022,Total
"Personality and behavioural disorders due to brain disease, damage and dysfunction (F07)",7.0,2022,Total
Unspecified organic or symptomatic mental disorder (F09),23.0,2022,Total
Mental and behavioural disorders due to psychoactive substance use (F10-F19),7867.0,2022,Total
Mental and behavioural disorders due to use of alcohol (F10),3872.0,2022,Total
Mental and behavioural disorders due to use of opioids (F11),620.0,2022,Total
Mental and behavioural disorders due to use of cannabinoids (F12),652.0,2022,Total
Mental and behavioural disorders due to use of sedatives or hypnotics (F13),135.0,2022,Total
Mental and behavioural disorders due to use of cocaine (F14),103.0,2022,Total
"Mental and behavioural disorders due to use of other stimulants, including caffeine (F15)",804.0,2022,Total
Mental and behavioural disorders due to use of hallucinogens (F16),14.0,2022,Total
Mental and behavioural disorders due to use of tobacco (F17),3098.0,2022,Total
Mental and behavioural disorders due to use of volatile solvents (F18),18.0,2022,Total
Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances (F19),599.0,2022,Total
"Schizophrenia, schizotypal and delusional disorders (F20-F29)",1443.0,2022,Total
Schizophrenia (F20),1111.0,2022,Total
Schizotypal disorder (F21),0.0,2022,Total
Persistent delusional disorders (F22),116.0,2022,Total
Acute and transient psychotic disorders (F23),6.0,2022,Total
Induced delusional disorder (F24),0.0,2022,Total
Schizoaffective disorders (F25),157.0,2022,Total
Other nonorganic psychotic disorders (F28),1.0,2022,Total
Unspecified nonorganic psychosis (F29),71.0,2022,Total
Mood [affective] disorders (F30-F39),4894.0,2022,Total
Manic episode (F30),3.0,2022,Total
Bipolar affective disorder (F31),636.0,2022,Total
Depressive episode (F32),4397.0,2022,Total
Recurrent depressive disorder (F33),2.0,2022,Total
Persistent mood [affective] disorders (F34),4.0,2022,Total
Other mood [affective] disorders (F38),0.0,2022,Total
Unspecified mood [affective] disorder (F39),40.0,2022,Total
"Neurotic, stress-related and somatoform disorders (F40-F48)",2123.0,2022,Total
Phobic anxiety disorders (F40),39.0,2022,Total
Other anxiety disorders (F41),1810.0,2022,Total
Obsessive-compulsive disorder (F42),50.0,2022,Total
"Reaction to severe stress, and adjustment disorders (F43)",421.0,2022,Total
Dissociative [conversion] disorders (F44),11.0,2022,Total
Somatoform disorders (F45),9.0,2022,Total
Other neurotic disorders (F48),2.0,2022,Total
Behavioural syndromes associated with physiological disturbances and physical factors (F50-F59),135.0,2022,Total
Eating disorders (F50),63.0,2022,Total
Nonorganic sleep disorders (F51),30.0,2022,Total
"Sexual dysfunction, not caused by organic disorder or disease (F52)",1.0,2022,Total
"Mental and behavioural disorders associated with the puerperium, not elsewhere classified (F53)",15.0,2022,Total
Psychological and behavioural factors associated with disorders or diseases classified elsewhere (F54),0.0,2022,Total
Abuse of non-dependence-producing substances (F55),26.0,2022,Total
Unspecified behavioural syndromes associated with physiological disturbances and physical factors (F59),0.0,2022,Total
Disorders of adult personality and behaviour (F60-F69),215.0,2022,Total
Specific personality disorders (F60),184.0,2022,Total
Mixed and other personality disorders (F61),0.0,2022,Total
"Enduring personality changes, not attributable to brain damage and disease (F62)",1.0,2022,Total
Habit and impulse disorders (F63),10.0,2022,Total
Gender identity disorders (F64),16.0,2022,Total
Disorders of sexual preference (F65),3.0,2022,Total
Psychological and behavioural disorders associated with sexual development and orientation (F66),4.0,2022,Total
Other disorders of adult personality and behaviour (F68),1.0,2022,Total
Unspecified disorder of adult personality and behaviour (F69),0.0,2022,Total
Mental retardation (F70-F79),301.0,2022,Total
Mild mental retardation (F70),1.0,2022,Total
Moderate mental retardation (F71),1.0,2022,Total
Severe mental retardation (F72),0.0,2022,Total
Profound mental retardation (F73),0.0,2022,Total
Other mental retardation (F78),1.0,2022,Total
Unspecified mental retardation (F79),298.0,2022,Total
Disorders of psychological development (F80-F89),147.0,2022,Total
Specific developmental disorders of speech and language (F80),7.0,2022,Total
Specific developmental disorders of scholastic skills (F81),4.0,2022,Total
Specific developmental disorder of motor function (F82),0.0,2022,Total
Mixed specific developmental disorders (F83),0.0,2022,Total
Pervasive developmental disorders (F84),122.0,2022,Total
Other disorders of psychological development (F88),1.0,2022,Total
Unspecified disorder of psychological development (F89),17.0,2022,Total
Behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F90-F98),162.0,2022,Total
Hyperkinetic disorders (F90),150.0,2022,Total
Conduct disorders (F91),6.0,2022,Total
Mixed disorders of conduct and emotions (F92),0.0,2022,Total
Emotional disorders with onset specific to childhood (F93),0.0,2022,Total
Disorders of social functioning with onset specific to childhood and adolescence (F94),2.0,2022,Total
Tic disorders (F95),7.0,2022,Total
Other behavioural and emotional disorders with onset usually occurring in childhood and adolescence (F98),2.0,2022,Total
Unspecified mental disorder (F99-F99),313.0,2022,Total
"Mental disorder, not otherwise specified (F99)",313.0,2022,Total
Inflammatory diseases of the central nervous system (G00-G09),341.0,2022,Total
"Bacterial meningitis, not elsewhere classified (G00)",34.0,2022,Total
Meningitis due to other and unspecified causes (G03),29.0,2022,Total
"Encephalitis, myelitis and encephalomyelitis (G04)",175.0,2022,Total
Intracranial and intraspinal abscess and granuloma (G06),62.0,2022,Total
Intracranial and intraspinal phlebitis and thrombophlebitis (G08),20.0,2022,Total
Sequelae of inflammatory diseases of central nervous system (G09),28.0,2022,Total
Systemic atrophies primarily affecting the central nervous system (G10-G14),1159.0,2022,Total
Huntington disease (G10),131.0,2022,Total
Hereditary ataxia (G11),85.0,2022,Total
Spinal muscular atrophy and related syndromes (G12),916.0,2022,Total
Postpolio syndrome (G14),28.0,2022,Total
Extrapyramidal and movement disorders (G20-G26),5365.0,2022,Total
Parkinson disease (G20),4736.0,2022,Total
Secondary parkinsonism (G21),83.0,2022,Total
Other degenerative diseases of basal ganglia (G23),562.0,2022,Total
Dystonia (G24),23.0,2022,Total
Other extrapyramidal and movement disorders (G25),54.0,2022,Total
Other degenerative diseases of the nervous system (G30-G32),10623.0,2022,Total
Alzheimer disease (G30),9099.0,2022,Total
"Other degenerative diseases of nervous system, not elsewhere classified (G31)",1576.0,2022,Total
Demyelinating diseases of the central nervous system (G35-G37),362.0,2022,Total
Multiple sclerosis (G35),328.0,2022,Total
Other acute disseminated demyelination (G36),7.0,2022,Total
Other demyelinating diseases of central nervous system (G37),28.0,2022,Total
Episodic and paroxysmal disorders (G40-G47),4408.0,2022,Total
Epilepsy (G40),1226.0,2022,Total
Status epilepticus (G41),160.0,2022,Total
Migraine (G43),66.0,2022,Total
Other headache syndromes (G44),3.0,2022,Total
Transient cerebral ischaemic attacks and related syndromes (G45),976.0,2022,Total
Sleep disorders (G47),2071.0,2022,Total
"Nerve, nerve root and plexus disorders (G50-G59)",73.0,2022,Total
Disorders of trigeminal nerve (G50),27.0,2022,Total
Facial nerve disorders (G51),18.0,2022,Total
Disorders of other cranial nerves (G52),4.0,2022,Total
Nerve root and plexus disorders (G54),2.0,2022,Total
Mononeuropathies of upper limb (G56),9.0,2022,Total
Mononeuropathies of lower limb (G57),1.0,2022,Total
Other mononeuropathies (G58),13.0,2022,Total
Polyneuropathies and other disorders of the peripheral nervous system (G60-G64),443.0,2022,Total
Hereditary and idiopathic neuropathy (G60),40.0,2022,Total
Inflammatory polyneuropathy (G61),100.0,2022,Total
Other polyneuropathies (G62),308.0,2022,Total
Other disorders of peripheral nervous system (G64),0.0,2022,Total
Diseases of myoneural junction and muscle (G70-G73),461.0,2022,Total
Myasthenia gravis and other myoneural disorders (G70),157.0,2022,Total
Primary disorders of muscles (G71),196.0,2022,Total
Other myopathies (G72),108.0,2022,Total
Cerebral palsy and other paralytic syndromes (G80-G83),743.0,2022,Total
Cerebral palsy (G80),250.0,2022,Total
Hemiplegia (G81),205.0,2022,Total
Paraplegia and tetraplegia (G82),238.0,2022,Total
Other paralytic syndromes (G83),62.0,2022,Total
Other disorders of the nervous system (G90-G99),2092.0,2022,Total
Disorders of autonomic nervous system (G90),81.0,2022,Total
Hydrocephalus (G91),308.0,2022,Total
Toxic encephalopathy (G92),11.0,2022,Total
Other disorders of brain (G93),1473.0,2022,Total
Other diseases of spinal cord (G95),160.0,2022,Total
Other disorders of central nervous system (G96),76.0,2022,Total
"Postprocedural disorders of nervous system, not elsewhere classified (G97)",3.0,2022,Total
"Other disorders of nervous system, not elsewhere classified (G98)",12.0,2022,Total
"Disorders of eyelid, lacrimal system and orbit (H00-H06)",12.0,2022,Total
Hordeolum and chalazion (H00),0.0,2022,Total
Other inflammation of eyelid (H01),1.0,2022,Total
Other disorders of eyelid (H02),2.0,2022,Total
Disorders of lacrimal system (H04),2.0,2022,Total
Disorders of orbit (H05),7.0,2022,Total
Disorders of conjunctiva (H10-H13),4.0,2022,Total
Conjunctivitis (H10),3.0,2022,Total
Other disorders of conjunctiva (H11),1.0,2022,Total
"Disorders of sclera, cornea, iris and ciliary body (H15-H22)",12.0,2022,Total
Disorders of sclera (H15),1.0,2022,Total
Keratitis (H16),7.0,2022,Total
Corneal scars and opacities (H17),0.0,2022,Total
Other disorders of cornea (H18),4.0,2022,Total
Iridocyclitis (H20),0.0,2022,Total
Other disorders of iris and ciliary body (H21),0.0,2022,Total
Disorders of lens (H25-H28),73.0,2022,Total
Senile cataract (H25),0.0,2022,Total
Other cataract (H26),72.0,2022,Total
Other disorders of lens (H27),1.0,2022,Total
Disorders of choroid and retina (H30-H36),368.0,2022,Total
Chorioretinal inflammation (H30),0.0,2022,Total
Other disorders of choroid (H31),0.0,2022,Total
Retinal detachments and breaks (H33),9.0,2022,Total
Retinal vascular occlusions (H34),10.0,2022,Total
Other retinal disorders (H35),350.0,2022,Total
Glaucoma (H40-H42),304.0,2022,Total
Glaucoma (H40),304.0,2022,Total
Disorders of vitreous body and globe (H43-H45),11.0,2022,Total
Disorders of vitreous body (H43),2.0,2022,Total
Disorders of globe (H44),9.0,2022,Total
Disorders of optic nerve and visual pathways (H46-H48),5.0,2022,Total
Optic neuritis (H46),1.0,2022,Total
Other disorders of optic [2nd] nerve and visual pathways (H47),4.0,2022,Total
"Disorders of ocular muscles, binocular movement, accommodation and refraction (H49-H52)",5.0,2022,Total
Paralytic strabismus (H49),4.0,2022,Total
Other strabismus (H50),0.0,2022,Total
Other disorders of binocular movement (H51),0.0,2022,Total
Disorders of refraction and accommodation (H52),1.0,2022,Total
Visual disturbances and blindness (H53-H54),208.0,2022,Total
